ticker,sector,entry_date,exit_date,entry_price,exit_price,shares,net_pnl,pnl_pct,holding_days,exit_reason
4190.SR,Retail,2022-06-01 00:00:00+03:00,2022-06-13 00:00:00+03:00,13.276000090162649,12.319400781394114,2548,-2468.804871933219,-0.07205478323831616,11,stop_loss
2010.SR,Materials,2022-06-01 00:00:00+03:00,2022-06-13 00:00:00+03:00,97.43836880718149,94.00789931970797,350,-1233.5670853776285,-0.03520655702131048,11,stop_loss
8010.SR,Insurance,2022-05-31 00:00:00+03:00,2022-06-14 00:00:00+03:00,49.62341201619259,48.63266612837467,581,-603.8789398427947,-0.019965291534057017,13,stop_loss
3020.SR,Materials,2022-05-30 00:00:00+03:00,2022-06-15 00:00:00+03:00,27.454008170386924,27.536379980510265,1157,63.44459267525521,0.0030003564365581603,15,time_exit
7010.SR,Telecom,2022-06-01 00:00:00+03:00,2022-06-15 00:00:00+03:00,33.05874726286106,32.8004990982557,1013,-294.83229633176495,-0.007811795242933628,13,stop_loss
4310.SR,Real Estate,2022-06-15 00:00:00+03:00,2022-06-20 00:00:00+03:00,13.113100381851195,12.687299809455872,1809,-793.2245608184447,-0.03247138815353234,4,stop_loss
7020.SR,Telecom,2022-06-15 00:00:00+03:00,2022-06-23 00:00:00+03:00,30.945629046852776,30.928367831660807,916,-44.14165804964459,-0.000557791705117161,7,stop_loss
4190.SR,Retail,2022-06-15 00:00:00+03:00,2022-06-30 00:00:00+03:00,12.344064796498595,13.461595671831875,2903,3205.113118857184,0.09053183807413823,14,take_profit
1303.SR,Industrial,2022-06-20 00:00:00+03:00,2022-06-30 00:00:00+03:00,0.7949668086574105,0.8554062416628354,34990,2084.8450964640338,0.07602761819389503,9,take_profit
1320.SR,Industrial,2022-06-15 00:00:00+03:00,2022-07-01 00:00:00+03:00,18.732728699466314,18.842943157196046,1801,164.56009774513794,0.0058835239381260784,15,time_exit
4310.SR,Real Estate,2022-06-24 00:00:00+03:00,2022-07-05 00:00:00+03:00,12.59257992362976,12.187799809455871,1582,-659.6432399216511,-0.032144335523678125,10,stop_loss
2010.SR,Materials,2022-06-27 00:00:00+03:00,2022-07-05 00:00:00+03:00,87.02901325283165,85.15209320308999,358,-702.4218271742192,-0.021566601522746587,7,stop_loss
3020.SR,Materials,2022-06-22 00:00:00+03:00,2022-07-14 00:00:00+03:00,24.74985846822402,22.852452231574524,1285,-2467.532415212174,-0.07666331664423642,21,time_exit
1180.SR,Banking,2022-06-27 00:00:00+03:00,2022-07-14 00:00:00+03:00,41.010604644775384,43.357583791620904,546,1257.777373427429,0.05722859165756078,16,time_exit
7010.SR,Telecom,2022-07-01 00:00:00+03:00,2022-07-18 00:00:00+03:00,31.453954832530908,32.480188764095644,773,768.171643184895,0.03262654686918309,16,time_exit
4190.SR,Retail,2022-07-19 00:00:00+03:00,2022-07-28 00:00:00+03:00,11.771821927772386,13.004718036683633,2423,2955.796840089066,0.10473282015951724,8,take_profit
2050.SR,Food,2022-07-19 00:00:00+03:00,2022-08-04 00:00:00+03:00,18.318548400867275,19.12483744207198,1498,1179.1719772364215,0.04401489810003345,15,time_exit
4250.SR,Real Estate,2022-08-12 00:00:00+03:00,2022-08-25 00:00:00+03:00,23.363340152740477,22.937039085388182,1715,-770.4433525406265,-0.01824658052167638,12,stop_loss
1180.SR,Banking,2022-09-01 00:00:00+03:00,2022-09-09 00:00:00+03:00,45.067866733103266,43.3575824005409,820,-1437.9863702695843,-0.03794908560218424,7,stop_loss
1050.SR,Banking,2022-09-01 00:00:00+03:00,2022-09-09 00:00:00+03:00,20.129210188805224,19.578603098284194,1764,-1005.8075635444703,-0.027353636101790424,7,stop_loss
1010.SR,Banking,2022-09-01 00:00:00+03:00,2022-09-14 00:00:00+03:00,30.375594729575553,28.47892816839198,1072,-2063.7559645853057,-0.062440474929594036,12,stop_loss
1050.SR,Banking,2022-09-09 00:00:00+03:00,2022-09-15 00:00:00+03:00,19.617799500883358,19.333612558816835,1626,-493.52442182080193,-0.014486178332780208,5,stop_loss
7020.SR,Telecom,2022-08-31 00:00:00+03:00,2022-09-16 00:00:00+03:00,33.62490252609173,33.24575961044598,1190,-490.7425235548745,-0.011275658430579871,15,time_exit
1304.SR,Industrial,2022-09-01 00:00:00+03:00,2022-09-19 00:00:00+03:00,32.59437719435602,28.297006900651112,1112,-4810.142038273382,-0.13184391492067016,17,stop_loss
1080.SR,Banking,2022-09-01 00:00:00+03:00,2022-09-19 00:00:00+03:00,19.064493111160402,19.660618814917935,1788,1030.7195718773955,0.03126889869463989,17,time_exit
1060.SR,Banking,2022-09-01 00:00:00+03:00,2022-09-19 00:00:00+03:00,33.69594270447111,33.54326570872078,932,-173.5572836798318,-0.00453102016136997,17,time_exit
2082.SR,Utilities,2022-09-08 00:00:00+03:00,2022-09-19 00:00:00+03:00,163.43822780966104,145.67081569294388,162,-2901.919435050438,-0.10871025925103006,10,stop_loss
1180.SR,Banking,2022-09-09 00:00:00+03:00,2022-09-19 00:00:00+03:00,43.44438436730874,41.54292179140524,704,-1367.8758703772141,-0.043767741299479024,9,stop_loss
1050.SR,Banking,2022-09-15 00:00:00+03:00,2022-09-20 00:00:00+03:00,19.372318489865513,17.802437096822807,1205,-1913.1590153181328,-0.08103735202701623,4,stop_loss
1322.SR,Industrial,2022-09-15 00:00:00+03:00,2022-09-21 00:00:00+03:00,55.97132249352987,53.63589771054048,547,-1306.8161923428593,-0.041725381480120505,5,stop_loss
4310.SR,Real Estate,2022-09-16 00:00:00+03:00,2022-09-26 00:00:00+03:00,13.012999999999998,11.868120114326477,2051,-2372.490159870876,-0.08797970380953835,9,stop_loss
2222.SR,Energy,2022-09-16 00:00:00+03:00,2022-09-27 00:00:00+03:00,27.98256827367554,26.05725476901972,1075,-2097.723566381701,-0.0688040313464382,10,stop_loss
4190.SR,Retail,2022-09-16 00:00:00+03:00,2022-09-27 00:00:00+03:00,13.6176020450745,13.261326660037854,2120,-783.4178287969702,-0.026162857737901946,10,stop_loss
1010.SR,Banking,2022-09-16 00:00:00+03:00,2022-09-27 00:00:00+03:00,28.493158808599453,25.874408210838286,894,-2364.2947553389727,-0.0919080476598757,10,stop_loss
1050.SR,Banking,2022-09-20 00:00:00+03:00,2022-09-27 00:00:00+03:00,17.83807761153116,16.414175793371314,1105,-1591.5491733183035,-0.07982372591760589,6,stop_loss
1211.SR,Materials,2022-09-19 00:00:00+03:00,2022-09-30 00:00:00+03:00,41.57486615753174,46.61999745941162,424,2119.3687930742803,0.12135051217635495,10,take_profit
3020.SR,Materials,2022-09-15 00:00:00+03:00,2022-10-03 00:00:00+03:00,25.804016847659934,26.484325328724488,1177,769.5510313010709,0.02636444105120983,17,time_exit
1010.SR,Banking,2022-09-27 00:00:00+03:00,2022-10-04 00:00:00+03:00,25.926208827876998,28.82050824737549,944,2705.012092221053,0.1116360451585352,6,take_profit
1304.SR,Industrial,2022-09-19 00:00:00+03:00,2022-10-05 00:00:00+03:00,28.35365756511688,29.87179832689047,935,1391.5314808226647,0.05354303085191159,15,time_exit
2010.SR,Materials,2022-09-20 00:00:00+03:00,2022-10-06 00:00:00+03:00,79.44919293984307,80.5974328895233,386,412.1100114812134,0.014452506151316769,15,time_exit
1050.SR,Banking,2022-09-27 00:00:00+03:00,2022-10-10 00:00:00+03:00,16.447037006170856,16.659162817529985,1244,243.16051078574986,0.012897509215765712,12,stop_loss
1180.SR,Banking,2022-09-27 00:00:00+03:00,2022-10-12 00:00:00+03:00,39.74284818213086,39.922675620785355,874,122.27676289146564,0.004524774818110533,14,stop_loss
7020.SR,Telecom,2022-09-27 00:00:00+03:00,2022-10-13 00:00:00+03:00,30.007880776103566,31.463148321061777,858,1221.624172314674,0.04849617858109778,15,time_exit
2050.SR,Food,2022-09-28 00:00:00+03:00,2022-10-14 00:00:00+03:00,16.163424738612857,17.032148729423383,1764,1502.3844094310655,0.05374628241595536,15,time_exit
4100.SR,Real Estate,2022-09-30 00:00:00+03:00,2022-10-14 00:00:00+03:00,49.85962993704119,48.73647059619703,605,-708.9969659214167,-0.022526427537917892,13,stop_loss
4300.SR,Real Estate,2022-11-02 00:00:00+03:00,2022-11-11 00:00:00+03:00,12.612600381851195,13.006980457305907,1189,453.45260995191666,0.03126873630454541,8,stop_loss
3020.SR,Materials,2022-11-07 00:00:00+03:00,2022-11-23 00:00:00+03:00,26.124850314341845,24.79189068556148,1483,-2013.5455033679696,-0.051022670474349274,15,time_exit
4280.SR,Holding,2022-11-08 00:00:00+03:00,2022-11-25 00:00:00+03:00,7.268179171330314,7.012760429076638,5119,-1343.3868622330108,-0.03514205363307332,16,time_exit
4310.SR,Real Estate,2022-11-10 00:00:00+03:00,2022-11-28 00:00:00+03:00,11.811800190925597,11.18879980945587,3023,-1917.1538950069676,-0.05274389774628474,17,stop_loss
1304.SR,Industrial,2022-11-21 00:00:00+03:00,2022-11-28 00:00:00+03:00,26.233297595529905,22.63760503283224,1294,-4682.119237043263,-0.13706597691745637,6,stop_loss
1150.SR,Banking,2022-11-22 00:00:00+03:00,2022-11-28 00:00:00+03:00,24.614620679112534,22.884832793991336,1307,-2290.743242315152,-0.07027481380564438,5,stop_loss
1180.SR,Banking,2022-11-17 00:00:00+03:00,2022-11-29 00:00:00+03:00,35.00227987664988,33.7657715653294,681,-865.0566504452345,-0.0353265077497239,11,stop_loss
4250.SR,Real Estate,2022-11-30 00:00:00+03:00,2022-12-06 00:00:00+03:00,18.818799236297604,17.682300762176514,1705,-1967.87822117597,-0.060391657291769096,5,stop_loss
1304.SR,Industrial,2022-11-28 00:00:00+03:00,2022-12-08 00:00:00+03:00,22.6829255634285,22.834454432793862,1037,133.45610828507202,0.006680305366326689,9,stop_loss
1010.SR,Banking,2022-12-01 00:00:00+03:00,2022-12-08 00:00:00+03:00,29.519944173812863,25.746318742918273,1108,-4209.70389859836,-0.1278330815490557,6,stop_loss
3020.SR,Materials,2022-11-25 00:00:00+03:00,2022-12-09 00:00:00+03:00,24.47485937612746,24.014284520197144,1397,-676.9710292093647,-0.01881828405435315,13,stop_loss
2082.SR,Utilities,2022-11-25 00:00:00+03:00,2022-12-12 00:00:00+03:00,140.7991664094922,137.34678337329413,197,-707.1767744555563,-0.02451991104945428,16,time_exit
1150.SR,Banking,2022-12-01 00:00:00+03:00,2022-12-12 00:00:00+03:00,24.72210813137823,21.490288908636426,1010,-3285.842606766946,-0.13072587521934909,10,stop_loss
1320.SR,Industrial,2022-12-05 00:00:00+03:00,2022-12-13 00:00:00+03:00,17.62318856125561,16.33301260314114,1287,-1681.4770453135666,-0.07320899697747707,7,stop_loss
2280.SR,Food,2022-11-29 00:00:00+03:00,2022-12-15 00:00:00+03:00,50.85086711003362,50.18117444930015,696,-501.0321892872063,-0.013169739255072144,15,time_exit
1140.SR,Banking,2022-12-09 00:00:00+03:00,2022-12-16 00:00:00+03:00,29.911346750063753,26.790691188812257,1042,-3279.6389950428015,-0.10433015896366638,6,stop_loss
1010.SR,Banking,2022-12-09 00:00:00+03:00,2022-12-21 00:00:00+03:00,26.525166164838414,26.045197959849073,965,-488.30293384596797,-0.01809482368580162,11,stop_loss
1180.SR,Banking,2022-12-07 00:00:00+03:00,2022-12-23 00:00:00+03:00,31.040978045487392,31.432629208549567,937,337.52476622084686,0.012617230117177636,15,time_exit
1060.SR,Banking,2022-12-07 00:00:00+03:00,2022-12-23 00:00:00+03:00,30.788167661045414,31.836228881237165,700,711.3574939173601,0.034041039133283935,15,time_exit
1050.SR,Banking,2022-12-08 00:00:00+03:00,2022-12-26 00:00:00+03:00,15.15827725124359,15.74045927656446,1533,868.3549207459208,0.03840687273833221,17,time_exit
4300.SR,Real Estate,2022-12-20 00:00:00+03:00,2022-12-27 00:00:00+03:00,11.75173977088928,11.168820304870605,1466,-870.9334277503175,-0.0496028228486346,6,stop_loss
2050.SR,Food,2022-12-12 00:00:00+03:00,2022-12-28 00:00:00+03:00,15.289726290714325,15.724220570945858,2017,844.6592103354043,0.028417400806933113,15,time_exit
1321.SR,Industrial,2022-12-13 00:00:00+03:00,2022-12-29 00:00:00+03:00,35.384851047770184,35.035360974012534,840,-323.0013651745966,-0.009876827608680139,15,stop_loss
7030.SR,Telecom,2022-12-13 00:00:00+03:00,2022-12-29 00:00:00+03:00,9.031233496294979,8.871249365441631,3240,-547.0914319088765,-0.017714538209977593,15,time_exit
7020.SR,Telecom,2022-12-14 00:00:00+03:00,2022-12-29 00:00:00+03:00,28.53428290786294,30.571841931214237,706,1416.9329500825777,0.07140740245446375,14,take_profit
8210.SR,Insurance,2022-12-14 00:00:00+03:00,2022-12-29 00:00:00+03:00,126.3502247067,140.46477411814442,198,2766.8687581906015,0.11170972939865265,14,take_profit
4190.SR,Retail,2022-12-14 00:00:00+03:00,2022-12-30 00:00:00+03:00,12.621951983678144,12.529996585993343,2225,-232.48000225251764,-0.007285354737817995,15,time_exit
4310.SR,Real Estate,2022-12-14 00:00:00+03:00,2022-12-30 00:00:00+03:00,10.850840152740478,10.749240228652955,2411,-270.87383516630064,-0.009363323268739121,15,time_exit
1140.SR,Banking,2022-12-16 00:00:00+03:00,2023-01-02 00:00:00+03:00,26.844326206207274,27.768913433112758,695,623.2887278632977,0.03444255668043894,16,time_exit
1320.SR,Industrial,2022-12-20 00:00:00+03:00,2023-01-05 00:00:00+03:00,16.34721688387596,17.07122693110723,1187,839.1363796962945,0.0442894990856455,15,time_exit
4280.SR,Holding,2022-12-20 00:00:00+03:00,2023-01-05 00:00:00+03:00,6.642382408163784,6.932706446561584,3779,1070.9358434437286,0.04370781755066955,15,time_exit
4300.SR,Real Estate,2022-12-28 00:00:00+03:00,2023-01-13 00:00:00+03:00,11.271260229110716,11.84813965702057,1787,1009.710912107812,0.05118144876292763,15,time_exit
1080.SR,Banking,2023-01-18 00:00:00+03:00,2023-01-27 00:00:00+03:00,18.93739611304711,17.694554004852158,1457,-1836.6019168251162,-0.06562898620147062,8,stop_loss
1060.SR,Banking,2023-01-18 00:00:00+03:00,2023-02-03 00:00:00+03:00,31.472354716766674,30.21454485838397,1187,-1528.8849666471708,-0.03996554657896678,15,time_exit
2082.SR,Utilities,2023-01-30 00:00:00+03:00,2023-02-06 00:00:00+03:00,149.73563382318247,144.67988014634082,246,-1279.3066550190451,-0.03376453251476408,6,stop_loss
1010.SR,Banking,2023-02-06 00:00:00+03:00,2023-02-09 00:00:00+03:00,24.98499638056467,23.013707471600505,1416,-2823.9325048730448,-0.07889890712562164,2,stop_loss
7010.SR,Telecom,2023-02-01 00:00:00+03:00,2023-02-17 00:00:00+03:00,30.16443151318962,29.818233257477857,1174,-441.4433580498879,-0.011477035645786504,15,time_exit
1150.SR,Banking,2023-02-06 00:00:00+03:00,2023-02-21 00:00:00+03:00,21.6407969302155,20.81089528683995,1389,-1181.6397162020592,-0.038348940940193255,14,stop_loss
7020.SR,Telecom,2023-02-15 00:00:00+03:00,2023-02-21 00:00:00+03:00,29.561333306103407,33.424021739738045,874,3346.777095996142,0.13066692201048746,5,take_profit
1304.SR,Industrial,2023-02-06 00:00:00+03:00,2023-02-22 00:00:00+03:00,22.584303939445796,21.69273351707273,1632,-1490.4454704127095,-0.03947743639846468,15,time_exit
1010.SR,Banking,2023-02-09 00:00:00+03:00,2023-02-22 00:00:00+03:00,23.059780960032136,22.800222424168208,1370,-386.8314988546913,-0.011255897717059926,12,stop_loss
1140.SR,Banking,2023-02-09 00:00:00+03:00,2023-02-22 00:00:00+03:00,25.832529270757632,24.86580246113273,1178,-1168.0960970373487,-0.03742284773946758,12,stop_loss
1050.SR,Banking,2023-02-09 00:00:00+03:00,2023-02-24 00:00:00+03:00,15.178733761096954,14.10720863984076,1818,-1973.6795757509908,-0.07059384123348345,14,stop_loss
1211.SR,Materials,2023-02-14 00:00:00+03:00,2023-02-24 00:00:00+03:00,46.713330787658684,43.48979949188232,625,-2041.888184542652,-0.06900666772038433,9,stop_loss
1060.SR,Banking,2023-02-09 00:00:00+03:00,2023-02-27 00:00:00+03:00,28.265247854830267,28.422154482324782,1112,142.87473398955478,0.0055512206473611325,17,stop_loss
1322.SR,Industrial,2023-02-15 00:00:00+03:00,2023-03-03 00:00:00+03:00,49.34223491599158,50.194562962681374,568,455.61181875699856,0.017273803023736933,15,time_exit
4190.SR,Retail,2023-02-15 00:00:00+03:00,2023-03-03 00:00:00+03:00,12.204007432990682,12.429888740147556,2207,471.0872804457141,0.01850878151272317,15,time_exit
7010.SR,Telecom,2023-02-21 00:00:00+03:00,2023-03-09 00:00:00+03:00,29.059364425277703,31.407263657489725,982,2274.7951131205505,0.08079664778110796,15,time_exit
2050.SR,Food,2023-02-22 00:00:00+03:00,2023-03-10 00:00:00+03:00,16.163424733442266,16.30552035140991,1833,230.57324893055798,0.008791182581105339,15,time_exit
1080.SR,Banking,2023-02-22 00:00:00+03:00,2023-03-10 00:00:00+03:00,15.582046085435268,16.77494486618042,1543,1814.7590787612526,0.07655597822035509,15,time_exit
4280.SR,Holding,2023-02-24 00:00:00+03:00,2023-03-13 00:00:00+03:00,6.7390903019903226,7.067758083343506,4629,1488.6865077160885,0.0487703483148334,16,time_exit
1050.SR,Banking,2023-02-24 00:00:00+03:00,2023-03-13 00:00:00+03:00,14.13545129978038,14.413442879676818,2001,527.4198521705401,0.019666268448093938,16,time_exit
1211.SR,Materials,2023-02-28 00:00:00+03:00,2023-03-16 00:00:00+03:00,41.841799236297604,40.359601524353025,718,-1093.1961510706933,-0.035423852200380024,15,stop_loss
2082.SR,Utilities,2023-02-28 00:00:00+03:00,2023-03-16 00:00:00+03:00,131.06833063409357,131.79741337236467,220,131.4027714777224,0.005562615581841124,15,stop_loss
1140.SR,Banking,2023-02-28 00:00:00+03:00,2023-03-16 00:00:00+03:00,23.239788748844553,23.035576032371686,1193,-271.1072129587496,-0.008787201926825583,15,stop_loss
4300.SR,Real Estate,2023-05-10 00:00:00+03:00,2023-05-26 00:00:00+03:00,14.914899618148802,15.504480457305908,2293,1316.3570904986423,0.0395296551939035,15,time_exit
4280.SR,Holding,2023-05-12 00:00:00+03:00,2023-05-29 00:00:00+03:00,7.433749500727227,7.264223477290018,4952,-875.4653027206032,-0.022804914723132064,16,time_exit
7030.SR,Telecom,2023-05-15 00:00:00+03:00,2023-05-31 00:00:00+03:00,12.337945662130194,12.153612514614542,1411,-277.2428184027058,-0.014940343600429284,15,time_exit
1211.SR,Materials,2023-05-26 00:00:00+03:00,2023-06-02 00:00:00+03:00,42.776066921234126,41.491799491882325,810,-1073.8649753633829,-0.030023036753626497,6,stop_loss
7020.SR,Telecom,2023-06-01 00:00:00+03:00,2023-06-08 00:00:00+03:00,38.670873497178775,39.654124563724864,709,669.0102318654959,0.0254261405969487,6,take_profit
2280.SR,Food,2023-06-01 00:00:00+03:00,2023-06-09 00:00:00+03:00,52.99794847265275,55.87867581412161,643,1816.3776920159937,0.05435545005964393,7,stop_loss
1211.SR,Materials,2023-06-02 00:00:00+03:00,2023-06-09 00:00:00+03:00,41.57486615753174,43.956,738,1724.83724774158,0.05727339766881956,6,take_profit
1140.SR,Banking,2023-05-25 00:00:00+03:00,2023-06-12 00:00:00+03:00,24.708456103040067,24.850738067972465,1402,164.6385800639241,0.00575843202582349,17,time_exit
2082.SR,Utilities,2023-05-26 00:00:00+03:00,2023-06-12 00:00:00+03:00,152.51587738300023,153.4002853916634,218,159.3596836731889,0.005798793042656403,16,time_exit
4310.SR,Real Estate,2023-06-01 00:00:00+03:00,2023-06-19 00:00:00+03:00,14.994979541778562,14.925059580802918,2108,-178.85330333299106,-0.004662891388470092,17,time_exit
1080.SR,Banking,2023-06-01 00:00:00+03:00,2023-06-19 00:00:00+03:00,16.64235348526511,17.42009489250183,1490,1132.8787553928819,0.046732657609112715,17,time_exit
2010.SR,Materials,2023-06-09 00:00:00+03:00,2023-07-03 00:00:00+03:00,79.27065290002103,79.46863144683837,420,49.77416445561024,0.0024975011504830835,23,time_exit
4280.SR,Holding,2023-06-12 00:00:00+03:00,2023-07-03 00:00:00+03:00,7.1149946780204765,7.1189391889572144,4881,-15.494384299082103,0.0005543940811261194,20,time_exit
4250.SR,Real Estate,2023-07-10 00:00:00+03:00,2023-07-17 00:00:00+03:00,25.1751496181488,27.372599618911742,1131,2454.3575406938976,0.0872864723385316,6,take_profit
1211.SR,Materials,2023-07-06 00:00:00+03:00,2023-07-24 00:00:00+03:00,44.54449999999999,43.30664847564697,336,-430.4691460704317,-0.027789099088619706,17,time_exit
4190.SR,Retail,2023-07-06 00:00:00+03:00,2023-07-24 00:00:00+03:00,14.050659564349957,13.679733592836607,2687,-1033.435529620322,-0.026399185733207986,17,time_exit
2222.SR,Energy,2023-07-12 00:00:00+03:00,2023-07-28 00:00:00+03:00,27.869652036666867,27.90034588050842,1259,3.517013932956722,0.0011013357397204881,15,time_exit
2010.SR,Materials,2023-07-19 00:00:00+03:00,2023-08-04 00:00:00+03:00,76.86039484640584,76.1722921804989,454,-346.9808309716969,-0.008952629859396488,15,time_exit
7010.SR,Telecom,2023-08-01 00:00:00+03:00,2023-08-08 00:00:00+03:00,35.72686437829905,33.77075546868732,994,-1977.9403870899334,-0.05475176575529239,6,stop_loss
1010.SR,Banking,2023-08-04 00:00:00+03:00,2023-08-08 00:00:00+03:00,28.54332235545497,26.883939723645646,1169,-1971.2456221220393,-0.05813558110526662,3,stop_loss
8210.SR,Insurance,2023-07-28 00:00:00+03:00,2023-08-14 00:00:00+03:00,167.61217419565043,178.81366769977325,220,2424.989564013071,0.06682983236675599,16,time_exit
8010.SR,Insurance,2023-08-03 00:00:00+03:00,2023-08-15 00:00:00+03:00,106.60387447864683,116.03306743412107,170,1583.2371809668196,0.08845075286042192,11,take_profit
1050.SR,Banking,2023-08-04 00:00:00+03:00,2023-08-16 00:00:00+03:00,16.507892284824454,16.08927910891207,1283,-557.7232497923228,-0.0253583660887593,11,stop_loss
4250.SR,Real Estate,2023-08-10 00:00:00+03:00,2023-08-16 00:00:00+03:00,24.964940534591673,24.175800762176515,1128,-917.4199665440334,-0.03160991997243967,5,stop_loss
1060.SR,Banking,2023-08-04 00:00:00+03:00,2023-08-17 00:00:00+03:00,30.613855428414013,31.15802004058838,689,353.4615419801732,0.017775108837461362,12,stop_loss
1304.SR,Industrial,2023-08-10 00:00:00+03:00,2023-08-17 00:00:00+03:00,23.66914103206943,23.247837995715102,1211,-538.3511088379016,-0.01779967577967878,6,stop_loss
1321.SR,Industrial,2023-08-02 00:00:00+03:00,2023-08-18 00:00:00+03:00,58.22456670688702,58.67423049478556,585,228.7288910811986,0.007722922012665778,15,time_exit
1303.SR,Industrial,2023-08-08 00:00:00+03:00,2023-08-18 00:00:00+03:00,1.684787738919258,1.6385968558280155,18887,-903.3553877603214,-0.027416440673335263,9,stop_loss
7020.SR,Telecom,2023-08-04 00:00:00+03:00,2023-08-21 00:00:00+03:00,40.9723210744051,41.39414304229664,691,262.87562697082643,0.010295290987433203,16,time_exit
1211.SR,Materials,2023-08-09 00:00:00+03:00,2023-08-25 00:00:00+03:00,40.94090152740478,40.4595,746,-389.3083264439694,-0.011758449605281607,15,time_exit
2050.SR,Food,2023-08-18 00:00:00+03:00,2023-08-25 00:00:00+03:00,23.018034025192257,22.34524903678894,790,-549.1528875776847,-0.029228603436200706,6,stop_loss
7030.SR,Telecom,2023-08-15 00:00:00+03:00,2023-08-31 00:00:00+03:00,11.849687466621397,12.451337819915903,2481,1461.8027573924578,0.05077352081978992,15,time_exit
