ticker,sector,entry_date,exit_date,entry_price,exit_price,shares,net_pnl,pnl_pct,holding_days,exit_reason
7010.SR,Telecom,2024-11-15 00:00:00+03:00,2024-12-02 00:00:00+03:00,36.63312362670898,36.24162826398605,728,-311.3925294384735,-0.01068692276182237,16,time_exit
1150.SR,Banking,2024-11-15 00:00:00+03:00,2024-12-02 00:00:00+03:00,26.24569808578491,26.527846558515336,937,239.51652672308091,0.010750275028243328,16,time_exit
1303.SR,Industrial,2024-11-29 00:00:00+03:00,2024-12-04 00:00:00+03:00,7.03632810625129,7.60102784627905,3368,1876.308462627228,0.0802548902638669,4,take_profit
2082.SR,Utilities,2024-11-26 00:00:00+03:00,2024-12-12 00:00:00+03:00,379.37899999999996,386.0135939025879,54,337.4233366690089,0.017488036772167037,15,stop_loss
4190.SR,Retail,2024-11-26 00:00:00+03:00,2024-12-12 00:00:00+03:00,11.918906024677712,12.08212137245115,2329,351.9892842878977,0.013693819502855753,15,time_exit
4280.SR,Holding,2024-11-27 00:00:00+03:00,2024-12-13 00:00:00+03:00,8.622885738994022,8.615229118184697,3090,-50.280016276004105,-0.0008879418145019136,15,time_exit
4300.SR,Real Estate,2024-12-05 00:00:00+03:00,2024-12-16 00:00:00+03:00,15.275260229110716,14.84513965702057,1662,-739.5330129237916,-0.028157986550726433,10,stop_loss
2280.SR,Food,2025-01-06 00:00:00+03:00,2025-01-22 00:00:00+03:00,54.62874330916432,54.9118225389159,653,148.9933169098687,0.005181873361968625,15,time_exit
1322.SR,Industrial,2025-01-08 00:00:00+03:00,2025-01-24 00:00:00+03:00,61.2479317653991,61.41388787368042,609,63.66621222825325,0.002709578976756166,15,time_exit
1211.SR,Materials,2025-01-15 00:00:00+03:00,2025-01-31 00:00:00+03:00,47.3472992362976,48.70125,756,986.7686323590146,0.028596156180845655,15,time_exit
8210.SR,Insurance,2025-01-30 00:00:00+03:00,2025-02-17 00:00:00+03:00,189.8325393230479,175.7813750660638,152,-2162.4957360716285,-0.07401873412793858,17,time_exit
1303.SR,Industrial,2025-02-05 00:00:00+03:00,2025-02-17 00:00:00+03:00,6.823691359310337,6.89687194363638,5514,365.48839007658717,0.010724486274748424,11,stop_loss
1304.SR,Industrial,2025-02-11 00:00:00+03:00,2025-02-26 00:00:00+03:00,35.84888527679443,34.44853013992309,843,-1209.539491290489,-0.03906272471400407,14,stop_loss
1211.SR,Materials,2025-02-28 00:00:00+03:00,2025-03-05 00:00:00+03:00,45.69565152740478,43.60635152435303,674,-1437.5788829842916,-0.04572207492869962,4,stop_loss
2222.SR,Energy,2025-02-25 00:00:00+03:00,2025-03-06 00:00:00+03:00,25.88516092591266,25.217233167120465,1448,-1003.67394835709,-0.025803500341524233,8,stop_loss
8210.SR,Insurance,2025-02-25 00:00:00+03:00,2025-03-07 00:00:00+03:00,169.87077534957706,162.10949404907225,157,-1243.9723547449587,-0.04568932639845125,9,stop_loss
1303.SR,Industrial,2025-03-05 00:00:00+03:00,2025-03-10 00:00:00+03:00,6.572394693197324,5.970858148289846,3204,-1946.453719390679,-0.09152471404830431,4,stop_loss
1322.SR,Industrial,2025-03-06 00:00:00+03:00,2025-03-11 00:00:00+03:00,52.484474198102944,53.91235948683108,291,399.8261224092193,0.02720586060057628,4,stop_loss
2050.SR,Food,2025-02-28 00:00:00+03:00,2025-03-12 00:00:00+03:00,36.18615152740478,32.66730076217652,854,-3032.9964283558375,-0.09724302299909793,11,stop_loss
8010.SR,Insurance,2025-02-25 00:00:00+03:00,2025-03-13 00:00:00+03:00,143.51048672479956,145.39680104359925,250,435.229379439023,0.013144086971267566,15,time_exit
2280.SR,Food,2025-02-28 00:00:00+03:00,2025-03-13 00:00:00+03:00,55.7095300775906,52.95068366837935,599,-1684.266458634899,-0.04952198313948819,12,stop_loss
4280.SR,Holding,2025-03-10 00:00:00+03:00,2025-03-14 00:00:00+03:00,7.444513219634616,7.352448088766564,2772,-275.5855288683017,-0.012366843627227952,3,stop_loss
2010.SR,Materials,2025-02-28 00:00:00+03:00,2025-03-17 00:00:00+03:00,60.58304562612238,62.99342011642456,529,1241.7645861282656,0.039786287820150035,16,time_exit
4190.SR,Retail,2025-02-28 00:00:00+03:00,2025-03-17 00:00:00+03:00,11.88142578580626,11.857686113315495,2488,-88.56622820695068,-0.001998049133053015,16,time_exit
2082.SR,Utilities,2025-03-04 00:00:00+03:00,2025-03-20 00:00:00+03:00,354.15378778076166,324.0755939025879,65,-1976.147515684962,-0.08492975344596232,15,time_exit
1320.SR,Industrial,2025-03-04 00:00:00+03:00,2025-03-20 00:00:00+03:00,61.71665645595416,56.18059864425659,282,-1577.0112317163944,-0.08970119461426973,15,time_exit
2050.SR,Food,2025-03-13 00:00:00+03:00,2025-04-04 00:00:00+03:00,31.781749999999995,28.571400381088257,904,-2927.9846014407153,-0.10101236146252923,21,time_exit
4280.SR,Holding,2025-03-14 00:00:00+03:00,2025-04-04 00:00:00+03:00,7.36716770455989,7.719105772990562,2908,1000.9887434085387,0.04777114931330284,20,take_profit
1150.SR,Banking,2025-03-14 00:00:00+03:00,2025-04-04 00:00:00+03:00,28.017762515048464,27.627198826688442,1148,-480.0831384903432,-0.013939860049504205,20,time_exit
1304.SR,Industrial,2025-04-07 00:00:00+03:00,2025-04-09 00:00:00+03:00,29.028999999999996,30.669300762176512,802,1290.9244320542998,0.056505589657808164,1,take_profit
1140.SR,Banking,2025-04-07 00:00:00+03:00,2025-04-10 00:00:00+03:00,27.470409978234134,26.392556854248046,1175,-1297.4886749873951,-0.03923687796578623,2,stop_loss
8010.SR,Insurance,2025-04-07 00:00:00+03:00,2025-04-10 00:00:00+03:00,122.72619795937574,125.04914208984376,174,382.43372797780205,0.01892785867314939,2,stop_loss
1320.SR,Industrial,2025-04-08 00:00:00+03:00,2025-04-10 00:00:00+03:00,49.18630188322909,47.50153462600708,400,-692.9075167392082,-0.03425277349010181,1,stop_loss
1303.SR,Industrial,2025-04-08 00:00:00+03:00,2025-04-10 00:00:00+03:00,5.478561169869627,5.172067894935608,3127,-974.5775270261418,-0.05594411843380276,1,stop_loss
1140.SR,Banking,2025-04-10 00:00:00+03:00,2025-04-14 00:00:00+03:00,26.4453948059082,28.806759831488904,924,2155.283837552274,0.08929210711020086,3,take_profit
8010.SR,Insurance,2025-04-10 00:00:00+03:00,2025-04-14 00:00:00+03:00,125.29949072265623,134.53155126747944,146,1328.239233059137,0.07367995266044525,3,take_profit
4250.SR,Real Estate,2025-04-08 00:00:00+03:00,2025-04-21 00:00:00+03:00,23.22320076370239,25.374599618911745,948,2015.4709942997395,0.09264006616055998,12,take_profit
2010.SR,Materials,2025-04-08 00:00:00+03:00,2025-04-24 00:00:00+03:00,58.92457610236098,59.78046658243091,568,452.19048766090003,0.01452518688608162,15,time_exit
7030.SR,Telecom,2025-05-08 00:00:00+03:00,2025-05-16 00:00:00+03:00,11.511499999999998,10.989,1444,-770.3581159999961,-0.04538939321547997,7,stop_loss
1320.SR,Industrial,2025-05-06 00:00:00+03:00,2025-05-20 00:00:00+03:00,49.466835003895845,55.060716181718135,414,2293.0716711191967,0.113083466475705,13,take_profit
2082.SR,Utilities,2025-05-06 00:00:00+03:00,2025-05-21 00:00:00+03:00,307.30699999999996,284.715,111,-2539.315364999998,-0.07351606048674453,14,stop_loss
1010.SR,Banking,2025-05-06 00:00:00+03:00,2025-05-22 00:00:00+03:00,28.341886638390015,27.07441776601069,683,-884.1730671692644,-0.04472069515169452,15,stop_loss
2050.SR,Food,2025-05-09 00:00:00+03:00,2025-05-26 00:00:00+03:00,28.128100381851194,26.323650381088257,599,-1096.6334170352713,-0.06415115049600728,16,time_exit
1150.SR,Banking,2025-05-14 00:00:00+03:00,2025-05-26 00:00:00+03:00,27.529857493472374,25.76682580653223,1232,-2203.7997677039066,-0.06404071242861242,11,stop_loss
4250.SR,Real Estate,2025-05-20 00:00:00+03:00,2025-05-27 00:00:00+03:00,23.60357992362976,22.877099618911743,1084,-812.3034263012303,-0.030778394932826747,6,stop_loss
4100.SR,Real Estate,2025-05-16 00:00:00+03:00,2025-05-30 00:00:00+03:00,102.59960556793212,96.60329695129394,311,-1894.8956051263247,-0.05844377844774429,13,stop_loss
2082.SR,Utilities,2025-05-22 00:00:00+03:00,2025-05-30 00:00:00+03:00,273.8736061096191,259.74,118,-1698.4148409350548,-0.05160630960532231,7,stop_loss
7010.SR,Telecom,2025-05-15 00:00:00+03:00,2025-06-02 00:00:00+03:00,42.49302217804918,40.89876180275951,766,-1252.5318990128023,-0.037518168715079625,17,time_exit
1321.SR,Industrial,2025-05-23 00:00:00+03:00,2025-06-02 00:00:00+03:00,116.43787911149866,113.6999836944264,253,-721.4536363939733,-0.023513786389483315,9,stop_loss
7020.SR,Telecom,2025-05-22 00:00:00+03:00,2025-06-12 00:00:00+03:00,56.13451228685075,56.61000107129452,495,207.34499776937486,0.008470524906567078,20,time_exit
1150.SR,Banking,2025-05-26 00:00:00+03:00,2025-06-12 00:00:00+03:00,25.81841104338214,25.181215320087112,1194,-790.8780647064491,-0.0246798969241121,16,time_exit
4280.SR,Holding,2025-05-27 00:00:00+03:00,2025-06-12 00:00:00+03:00,8.024605423056611,8.539261061980742,3763,1904.5159298952706,0.06413469719587739,15,time_exit
4250.SR,Real Estate,2025-05-27 00:00:00+03:00,2025-06-12 00:00:00+03:00,22.9228996181488,20.979,1038,-2039.544005638456,-0.08480164597543993,15,time_exit
1140.SR,Banking,2025-05-27 00:00:00+03:00,2025-06-12 00:00:00+03:00,26.076390019465915,25.042240137164963,1090,-1154.5194134575472,-0.039658475790895986,15,time_exit
4300.SR,Real Estate,2025-05-28 00:00:00+03:00,2025-06-13 00:00:00+03:00,19.439420076370237,17.982,953,-1406.0581787808362,-0.07497240507404934,15,time_exit
1321.SR,Industrial,2025-06-04 00:00:00+03:00,2025-06-13 00:00:00+03:00,111.61044583128196,96.54863137008098,145,-2197.962648422804,-0.13494986377860596,8,stop_loss
2010.SR,Materials,2025-05-30 00:00:00+03:00,2025-06-16 00:00:00+03:00,54.534498502892596,52.96510409323651,531,-861.4729018008892,-0.02877801121748358,16,time_exit
4310.SR,Real Estate,2025-05-30 00:00:00+03:00,2025-06-16 00:00:00+03:00,13.553539961814879,12.287700190544129,2052,-2622.7175714385758,-0.09339550957440412,16,stop_loss
4100.SR,Real Estate,2025-05-30 00:00:00+03:00,2025-06-16 00:00:00+03:00,96.79669694519042,86.21370304870605,215,-2293.879633899611,-0.10933218002755629,16,stop_loss
4310.SR,Real Estate,2025-06-16 00:00:00+03:00,2025-06-19 00:00:00+03:00,12.312300190925598,12.007980457305909,2428,-768.0436897789436,-0.0247167246493859,2,stop_loss
1060.SR,Banking,2025-06-05 00:00:00+03:00,2025-06-23 00:00:00+03:00,31.326939972181044,30.29641308370417,881,-934.5853286748697,-0.03289586820136292,17,time_exit
1321.SR,Industrial,2025-06-16 00:00:00+03:00,2025-06-24 00:00:00+03:00,103.30724395250596,116.01252498370762,186,2341.60394215654,0.12298538364882461,7,take_profit
1140.SR,Banking,2025-06-18 00:00:00+03:00,2025-06-25 00:00:00+03:00,23.222747834897902,25.53326521417382,1375,3141.853156834898,0.0994937117563579,6,take_profit
1320.SR,Industrial,2025-06-23 00:00:00+03:00,2025-06-30 00:00:00+03:00,50.95090152740478,55.944,384,1895.867317476565,0.09799823600588509,6,take_profit
3020.SR,Materials,2025-06-16 00:00:00+03:00,2025-07-02 00:00:00+03:00,33.13309847259521,34.145820304870604,1069,1046.097756796492,0.03056526189704334,15,time_exit
4300.SR,Real Estate,2025-07-02 00:00:00+03:00,2025-07-18 00:00:00+03:00,19.279260229110715,19.31066992378235,1536,18.584102012700157,0.001629196053083426,15,time_exit
7020.SR,Telecom,2025-07-22 00:00:00+03:00,2025-07-31 00:00:00+03:00,54.95686431043836,59.009558087896735,578,2308.3494787961354,0.07374317709550637,8,take_profit
8010.SR,Insurance,2025-07-23 00:00:00+03:00,2025-08-04 00:00:00+03:00,137.13699999999997,134.4654060974121,254,-712.7390644060587,-0.019481204216133197,11,stop_loss
2050.SR,Food,2025-07-28 00:00:00+03:00,2025-08-04 00:00:00+03:00,25.745719312667845,24.375599618911743,1197,-1669.2108661698917,-0.05321737866853671,6,stop_loss
7030.SR,Telecom,2025-07-22 00:00:00+03:00,2025-08-07 00:00:00+03:00,10.190180305480956,10.869120114326478,3561,2378.9997225717866,0.0666268690535674,15,time_exit
1080.SR,Banking,2025-07-24 00:00:00+03:00,2025-08-11 00:00:00+03:00,20.684110181811878,21.61835939025879,1616,1474.8114520755496,0.045167483649764195,17,time_exit
1150.SR,Banking,2025-07-25 00:00:00+03:00,2025-08-11 00:00:00+03:00,25.348985466003416,25.453820693271688,1266,100.49686072394954,0.004135677438013019,16,time_exit
4100.SR,Real Estate,2025-08-05 00:00:00+03:00,2025-08-11 00:00:00+03:00,81.38130305480956,78.62129695129394,302,-857.2654749410085,-0.03391449878428199,5,stop_loss
1321.SR,Industrial,2025-07-29 00:00:00+03:00,2025-08-13 00:00:00+03:00,109.19672030098327,106.19439457515146,270,-839.3004325098794,-0.027494651099010836,14,stop_loss
3020.SR,Materials,2025-07-30 00:00:00+03:00,2025-08-14 00:00:00+03:00,33.8337992362976,32.907058628082275,839,-805.1443924816193,-0.027390970837856687,14,stop_loss
1060.SR,Banking,2025-07-30 00:00:00+03:00,2025-08-15 00:00:00+03:00,31.152362407564205,31.032046307338206,875,-132.42962821666998,-0.003862182220786714,15,time_exit
1320.SR,Industrial,2025-08-01 00:00:00+03:00,2025-08-18 00:00:00+03:00,51.5515,51.748199237823485,534,77.40385460474472,0.0038155870890952404,16,time_exit
4280.SR,Holding,2025-08-05 00:00:00+03:00,2025-08-21 00:00:00+03:00,7.855934493222699,7.516423768043518,3687,-1279.4890981684148,-0.04321710236663456,15,time_exit
8010.SR,Insurance,2025-08-05 00:00:00+03:00,2025-08-21 00:00:00+03:00,133.03289389038085,126.27360152435303,209,-1439.0832872184046,-0.05080918086016739,15,time_exit
8210.SR,Insurance,2025-08-06 00:00:00+03:00,2025-08-22 00:00:00+03:00,154.3541969451904,150.04979695129396,162,-721.6208661173351,-0.027886510889139626,15,time_exit
2050.SR,Food,2025-08-11 00:00:00+03:00,2025-08-27 00:00:00+03:00,24.144120840072627,24.255720685958863,1238,108.13202699794277,0.0046222368843105155,15,time_exit
4250.SR,Real Estate,2025-08-13 00:00:00+03:00,2025-08-29 00:00:00+03:00,18.248229541778564,19.020960914611816,1565,1179.5567946526728,0.042345553088540155,15,time_exit
4100.SR,Real Estate,2025-08-13 00:00:00+03:00,2025-08-29 00:00:00+03:00,76.22615152740478,75.07485152435302,308,-377.7234552094425,-0.015103740382824471,15,stop_loss
8010.SR,Insurance,2025-08-21 00:00:00+03:00,2025-08-29 00:00:00+03:00,126.52640152740477,117.882,251,-2199.3331653785963,-0.06832093083381063,7,stop_loss
4280.SR,Holding,2025-08-21 00:00:00+03:00,2025-09-08 00:00:00+03:00,7.531471663475036,7.418298574065484,4409,-531.6874296197673,-0.015026689930787485,17,time_exit
1010.SR,Banking,2025-08-29 00:00:00+03:00,2025-09-15 00:00:00+03:00,26.22620076370239,25.91406053352356,1375,-464.8246497294862,-0.011901847049491043,16,time_exit
3020.SR,Materials,2025-09-09 00:00:00+03:00,2025-09-15 00:00:00+03:00,30.73070076370239,29.870099618911745,1124,-1000.889678716343,-0.028004605277571315,5,stop_loss
8010.SR,Insurance,2025-09-01 00:00:00+03:00,2025-09-17 00:00:00+03:00,116.31619694519041,124.3755,297,2356.673483778448,0.06928788308482292,15,time_exit
4300.SR,Real Estate,2025-09-10 00:00:00+03:00,2025-09-22 00:00:00+03:00,17.577559465408324,15.774209961891174,1550,-2819.6417558925145,-0.10259385024787104,11,stop_loss
1180.SR,Banking,2025-09-16 00:00:00+03:00,2025-09-25 00:00:00+03:00,33.713680305480956,37.962,995,4189.305906046452,0.12601174526260128,8,take_profit
1150.SR,Banking,2025-09-17 00:00:00+03:00,2025-09-25 00:00:00+03:00,24.475881956439807,27.60623720741272,1268,3934.2857494546524,0.12789550368579428,7,take_profit
4300.SR,Real Estate,2025-09-22 00:00:00+03:00,2025-09-25 00:00:00+03:00,15.80578996181488,17.71226954269409,1689,3190.127988847379,0.1206190633612787,2,take_profit
4280.SR,Holding,2025-09-12 00:00:00+03:00,2025-09-29 00:00:00+03:00,7.089022472911505,7.594924187440999,4525,2254.8382262977934,0.07136410082809608,16,time_exit
2050.SR,Food,2025-09-17 00:00:00+03:00,2025-09-29 00:00:00+03:00,22.872850381851194,24.49548045730591,1473,2354.0522584311843,0.07094131463135067,11,take_profit
3020.SR,Materials,2025-09-17 00:00:00+03:00,2025-10-03 00:00:00+03:00,29.849819694519038,31.18877931404114,1083,1416.315819945328,0.04485653961145886,15,time_exit
1010.SR,Banking,2025-09-19 00:00:00+03:00,2025-10-06 00:00:00+03:00,25.785760229110714,27.872099618911744,1156,2379.588187450528,0.08091052469516358,16,take_profit
4250.SR,Real Estate,2025-09-19 00:00:00+03:00,2025-10-06 00:00:00+03:00,18.398379159927366,19.4805,1555,1652.405728812945,0.058816096280347896,16,time_exit
4250.SR,Real Estate,2025-10-21 00:00:00+03:00,2025-11-06 00:00:00+03:00,17.71770076370239,16.4835,1718,-2148.6755650407054,-0.06965919450625624,15,stop_loss
3020.SR,Materials,2025-10-22 00:00:00+03:00,2025-11-07 00:00:00+03:00,28.428399618148802,26.69327931404114,769,-1354.8346456512909,-0.06103475142511916,15,time_exit
1050.SR,Banking,2025-11-04 00:00:00+03:00,2025-11-14 00:00:00+03:00,17.38737084007263,16.983,1910,-804.7858345387239,-0.02325658340136616,9,stop_loss
1150.SR,Banking,2025-10-31 00:00:00+03:00,2025-11-17 00:00:00+03:00,25.544351835374744,24.855119161605835,1411,-1007.5778758249572,-0.0269818031872876,16,time_exit
1320.SR,Industrial,2025-11-06 00:00:00+03:00,2025-11-18 00:00:00+03:00,48.68863938903808,46.31364060974121,645,-1561.746510839762,-0.04877932119482442,11,stop_loss
4300.SR,Real Estate,2025-11-06 00:00:00+03:00,2025-11-18 00:00:00+03:00,16.38637084007263,16.46351954269409,1860,112.87444052650604,0.004708101835019685,11,stop_loss
2010.SR,Materials,2025-11-04 00:00:00+03:00,2025-11-20 00:00:00+03:00,58.758700763702386,56.843101524353024,589,-1161.768538774618,-0.03260111633599472,15,time_exit
1010.SR,Banking,2025-11-05 00:00:00+03:00,2025-11-21 00:00:00+03:00,26.486459083557126,25.974,1204,-648.273432602779,-0.019347965008854717,15,time_exit
1211.SR,Materials,2025-11-07 00:00:00+03:00,2025-11-24 00:00:00+03:00,59.859799236297604,63.38655076217651,502,1738.609217508599,0.05891686191523959,16,time_exit
4190.SR,Retail,2025-11-19 00:00:00+03:00,2025-11-27 00:00:00+03:00,13.2131998090744,12.687299809455872,2573,-1385.785121428201,-0.039801108529166185,7,stop_loss
1320.SR,Industrial,2025-11-25 00:00:00+03:00,2025-12-01 00:00:00+03:00,45.44540152740478,42.31764060974121,803,-2545.5730822934706,-0.06882458538247149,5,stop_loss
2082.SR,Utilities,2025-11-25 00:00:00+03:00,2025-12-02 00:00:00+03:00,201.80160610961912,186.11370304870604,143,-2269.9843972465346,-0.0777392378750017,6,stop_loss
7020.SR,Telecom,2025-11-25 00:00:00+03:00,2025-12-08 00:00:00+03:00,62.26220076370239,67.08285152435303,500,2376.7839545631455,0.07742499785617896,12,take_profit
2010.SR,Materials,2025-11-25 00:00:00+03:00,2025-12-11 00:00:00+03:00,55.8557992362976,54.64530076217651,627,-793.2451468518071,-0.02167184948871792,15,time_exit
7010.SR,Telecom,2025-11-25 00:00:00+03:00,2025-12-11 00:00:00+03:00,42.64259847259521,42.6173398475647,761,-51.653609272214865,-0.0005923331582793345,15,time_exit
1150.SR,Banking,2025-11-25 00:00:00+03:00,2025-12-11 00:00:00+03:00,24.524499999999996,24.625349618911745,1220,92.9936085372611,0.004112198777212583,15,time_exit
8010.SR,Insurance,2025-11-25 00:00:00+03:00,2025-12-11 00:00:00+03:00,122.92280305480956,124.77510152435303,233,402.5129447484543,0.015068794589052414,15,time_exit
1050.SR,Banking,2025-11-25 00:00:00+03:00,2025-12-11 00:00:00+03:00,16.516499999999997,16.583400381088257,1670,84.02935778097685,0.004050518032770789,15,time_exit
1060.SR,Banking,2025-11-25 00:00:00+03:00,2025-12-11 00:00:00+03:00,30.910879159927365,32.16780076217651,856,1048.3892540728466,0.040662758110051156,15,time_exit
1180.SR,Banking,2025-11-25 00:00:00+03:00,2025-12-11 00:00:00+03:00,37.23720076370239,37.922039085388185,682,441.1969047334777,0.018391240685130983,15,time_exit
4250.SR,Real Estate,2025-11-25 00:00:00+03:00,2025-12-11 00:00:00+03:00,15.665649618148802,15.714269542694092,1558,51.26701049404522,0.0031036009185960722,15,time_exit
2280.SR,Food,2025-11-27 00:00:00+03:00,2025-12-15 00:00:00+03:00,44.62458183288574,44.435519542694095,554,-129.35778659282275,-0.004236729677370654,17,time_exit
4190.SR,Retail,2025-11-27 00:00:00+03:00,2025-12-15 00:00:00+03:00,12.712699809074401,12.587400381088257,1868,-257.5725953899905,-0.009856240599396937,17,time_exit
1304.SR,Industrial,2025-12-03 00:00:00+03:00,2025-12-15 00:00:00+03:00,32.37234015274048,32.147820304870606,712,-182.7473797404161,-0.006935545802698617,11,stop_loss
2082.SR,Utilities,2025-12-02 00:00:00+03:00,2025-12-17 00:00:00+03:00,186.48630305480955,187.812,135,153.61446760071183,0.007108816698461862,14,stop_loss
1320.SR,Industrial,2025-12-04 00:00:00+03:00,2025-12-17 00:00:00+03:00,41.94190152740478,39.66030076217651,516,-1197.7707100510702,-0.054399077822865904,12,stop_loss
2010.SR,Materials,2025-12-17 00:00:00+03:00,2026-01-02 00:00:00+03:00,52.65259847259521,51.34860152435303,715,-969.0720680830708,-0.024766051174490267,15,time_exit
1080.SR,Banking,2025-12-19 00:00:00+03:00,2026-01-05 00:00:00+03:00,21.321299236297605,21.318660152435303,1696,-40.63233384899493,-0.00012377687837195062,16,time_exit
2050.SR,Food,2025-12-29 00:00:00+03:00,2026-01-07 00:00:00+03:00,21.921899618148803,21.878099618911744,1520,-99.8307102610759,-0.0019980019980019303,8,stop_loss
1320.SR,Industrial,2025-12-29 00:00:00+03:00,2026-01-07 00:00:00+03:00,36.63659847259521,36.763199237823486,662,59.47246868567906,0.0034555818636650137,8,stop_loss
8210.SR,Insurance,2025-12-31 00:00:00+03:00,2026-01-07 00:00:00+03:00,138.13799999999998,137.862,188,-77.80605599999663,-0.0019980019980018193,6,stop_loss
4100.SR,Real Estate,2025-12-25 00:00:00+03:00,2026-01-12 00:00:00+03:00,79.62955305480956,78.921,436,-343.3386878969665,-0.008898116686927193,17,time_exit
2010.SR,Materials,2026-01-06 00:00:00+03:00,2026-01-13 00:00:00+03:00,50.00995908355712,54.945,631,3079.340523275457,0.09868116284993089,6,take_profit
4250.SR,Real Estate,2026-01-05 00:00:00+03:00,2026-01-19 00:00:00+03:00,14.374359656333922,15.614370114326476,2288,2801.4182490653843,0.08626543982751644,13,take_profit
2082.SR,Utilities,2026-01-06 00:00:00+03:00,2026-01-19 00:00:00+03:00,169.96980305480955,183.816,150,2049.3571417785683,0.08146268746764118,12,take_profit
1303.SR,Industrial,2026-01-06 00:00:00+03:00,2026-01-21 00:00:00+03:00,10.560550190925596,11.788200190544128,2293,2787.971106088375,0.1162486780919254,14,take_profit
2050.SR,Food,2026-01-07 00:00:00+03:00,2026-01-23 00:00:00+03:00,21.921899618148803,22.39758007621765,1444,654.5404758213573,0.02169887036956597,15,time_exit
1321.SR,Industrial,2026-01-15 00:00:00+03:00,2026-01-28 00:00:00+03:00,131.8316969451904,150.849,251,4735.479967757206,0.14425440539323486,12,take_profit
